NO. NOTA;TANGGAL;KODE BARANG;NAMA; QTY 
786-2505-00123;31-May-25;27977704650001;GD Asia Kembang Classic;0.65
786-2505-00123;31-May-25;23200707350001;GD Nusantara Duplex Campur;0.1
786-2505-00123;31-May-25;00300702840003;GD Asia Dp Campur;0.05
786-2505-00123;31-May-25;38571300400001;GD 7000 Buku 7000 Buku;0.15
786-2505-00123;31-May-25;824142604710001;GD Invinity Invinity;0.05
786-2505-00120;31-May-25;12800004506001;GD Thobe -;2
786-2505-00121;31-May-25;27977707540001;GD Asia Nusantara Kembang Classic;160
786-2505-00124;31-May-25;27977707540001;GD Asia Nusantara Kembang Classic;415
786-2505-00124;31-May-25;27977707530001;GD Asia Nusantara Duplex Classic;35
786-2506-00001;02-Jun-25;279161007530001;GD Asia Nusantara Duplex Kembang Catur;40
786-2506-00001;02-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;300
786-2506-00001;02-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;30
786-2506-00001;02-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;80
786-2506-00002;02-Jun-25;27999108230001;GD Prima Kembang Monochrome Cabut Warna;60
786-2506-00002;02-Jun-25;27972507930001;GD Junior Kembang Monochrome Black Series;50
786-2506-00002;02-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;20
786-2506-00002;02-Jun-25;91500007990001;Manara Kuala Lumpur Monochrome -;2.5
786-2506-00003;02-Jun-25;27901007530001;GD Asia Nusantara Duplex Donggala;55
786-2506-00003;02-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;100
786-2506-00003;02-Jun-25;279160707530001;GD Asia Nusantara Duplex Cakrawala Mas;90
786-2506-00003;02-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;180
786-2506-0K001;02-Jun-25;98383007430001;GD Sarung Tradisi Luxury Diamond MPM;0.15
786-2506-0K001;02-Jun-25;98383307430001;GD Sarung Tradisi Luxury Emerald SGT;0.2
786-2506-0K001;02-Jun-25;98383607430001;GD Sarung Tradisi Prestige Diamond MGT SUTRA;0.05
786-2506-0K001;02-Jun-25;98383707430001;GD Sarung Tradisi Prestige Emerald SGI;0.05
786-2506-0K001;02-Jun-25;98383807430001;GD Sarung Tradisi Elegant Diamond MGS;0.1
786-2506-0K001;02-Jun-25;98383907430001;GD Sarung Tradisi Elegant Emerald MGT;0.1
786-2506-0K002;02-Jun-25;98383007430001;GD Sarung Tradisi Luxury Diamond MPM;0.1
786-2506-0K002;02-Jun-25;98383307430001;GD Sarung Tradisi Luxury Emerald SGT;0.05
786-2506-0K002;02-Jun-25;98383607430001;GD Sarung Tradisi Prestige Diamond MGT SUTRA;0.2
786-2506-0K002;02-Jun-25;98383707430001;GD Sarung Tradisi Prestige Emerald SGI;0.05
786-2506-0K003;02-Jun-25;98383007430001;GD Sarung Tradisi Luxury Diamond MPM;0.05
786-2506-0K003;02-Jun-25;98383707430001;GD Sarung Tradisi Prestige Emerald SGI;0.2
786-2506-0K003;02-Jun-25;98383907430001;GD Sarung Tradisi Elegant Emerald MGT;0.15
786-2506-00004;02-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;140
786-2506-00004;02-Jun-25;27977706540001;GD Kembang Classic;10
786-2506-00004;02-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;35
786-2506-00004;02-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;50
786-2506-00004;02-Jun-25;279160108300001;GD Asia Polos Tumpal Kembang Tumpal Border;20
786-2506-00004;02-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;85
786-2506-00004;02-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;155
786-2506-00005;02-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;25
786-2506-00005;02-Jun-25;279160108300001;GD Asia Polos Tumpal Kembang Tumpal Border;10
786-2506-00005;02-Jun-25;27923207140001;GD 4MOTIF BLACK & WHITE Black & White;75
786-2506-00005;02-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;45
786-2506-00005;02-Jun-25;27979508150001;New Asia Merah Putih Pure White Tumpal;80
786-2506-00005;02-Jun-25;27984808010001;GD Royal Sulam Bordir;12.5
786-2506-00005;02-Jun-25;27999108230001;GD Prima Kembang Monochrome Cabut Warna;25
786-2506-00005;02-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;85
786-2506-00006;02-Jun-25;279160108300001;GD Asia Polos Tumpal Kembang Tumpal Border;10
786-2506-00006;02-Jun-25;27978507540001;GD Asia Nusantara Kembang Bugis;65
786-2506-00006;02-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;85
786-2506-00007;02-Jun-25;27977907530001;GD Asia Nusantara Duplex Dua Sisi;30
786-2506-00007;02-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;25
786-2506-00007;02-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;25
786-2506-00007;02-Jun-25;27923207140001;GD 4MOTIF BLACK & WHITE Black & White;30
786-2506-00007;02-Jun-25;27979407530001;GD Asia Nusantara Duplex Deep Black Tumpal;40
786-2506-00007;02-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;125
786-2506-00007;02-Jun-25;27979407530001;GD Asia Nusantara Duplex Deep Black Tumpal;50
786-2506-00007;02-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;10
786-2506-00007;02-Jun-25;27978507540001;GD Asia Nusantara Kembang Bugis;30
786-2506-00007;02-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;50
786-2506-00007;02-Jun-25;279161007530001;GD Asia Nusantara Duplex Kembang Catur;20
786-2506-00007;02-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;25
786-2506-00007;02-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;15
786-2506-00008;02-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;90
786-2506-00008;02-Jun-25;100800007207001;Ihram Standard -;100
786-2506-00008;02-Jun-25;93900007200001;Ihram Standard -;100
786-2506-00008;02-Jun-25;93900007170001;Ihram King -;100
786-2506-00008;02-Jun-25;89600000760001;Lonjoran 55/2 TR x 40s RY + 120D BK -;0.3
786-2506-00009;03-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;110
786-2506-00009;03-Jun-25;27978907540001;GD Asia Nusantara Kembang Celebes;50
786-2506-00009;03-Jun-25;27972507930001;GD Junior Kembang Monochrome Black Series;55
786-2506-00009;03-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;145
786-2506-00009;03-Jun-25;27978507540001;GD Asia Nusantara Kembang Bugis;30
786-2506-00009;03-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;30
786-2506-00009;03-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;30
786-2506-00010;03-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;250
786-2506-00010;03-Jun-25;27901007530001;GD Asia Nusantara Duplex Donggala;45
786-2506-00010;03-Jun-25;279160807530001;GD Asia Nusantara Duplex Madras Deli;40
786-2506-00010;03-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;35
786-2506-00010;03-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;20
786-2506-00010;03-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;35
786-2506-00011;03-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;405
786-2506-00011;03-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;60
786-2506-00011;03-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;20
786-2506-00011;03-Jun-25;27977706540001;GD Kembang Classic;10
786-2506-00012;03-Jun-25;27977706540001;GD Kembang Classic;450
786-2506-00013;03-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;75
786-2506-00013;03-Jun-25;94802900530001;GD Mika Zipper Padi;20
786-2506-00013;03-Jun-25;27972507930001;GD Junior Kembang Monochrome Black Series;25
786-2506-00013;03-Jun-25;100877707207001;Ihram Standard Classic;200
786-2506-00014;04-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;140
786-2506-00014;04-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;60
786-2506-00014;04-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;20
786-2506-00014;04-Jun-25;279160807530001;GD Asia Nusantara Duplex Madras Deli;10
786-2506-00014;04-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;80
786-2506-00014;04-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;140
786-2506-00015;04-Jun-25;27977706540001;GD Kembang Classic;160
786-2506-00016;04-Jun-25;27972507930001;GD Junior Kembang Monochrome Black Series;30
786-2506-00016;04-Jun-25;27979407940001;GD Junior Dus Monochrome Deep Black Tumpal;90
786-2506-00016;04-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;30
786-2506-00016;04-Jun-25;27979707530001;GD Asia Nusantara Duplex Deep Black Tanpa Tumpal;10
786-2506-00017;04-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;435
786-2506-00017;04-Jun-25;279160108300001;GD Asia Polos Tumpal Kembang Tumpal Border;60
786-2506-00018;04-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;20
786-2506-00018;04-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;20
786-2506-00018;04-Jun-25;27901007530001;GD Asia Nusantara Duplex Donggala;25
786-2506-00018;04-Jun-25;27978907540001;GD Asia Nusantara Kembang Celebes;115
786-2506-00018;04-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;55
786-2506-00018;04-Jun-25;27977706540001;GD Kembang Classic;50
786-2506-00018;04-Jun-25;27972507930001;GD Junior Kembang Monochrome Black Series;40
786-2506-00018;04-Jun-25;88700007870001;GD 7000 Exclusive Monochrome -;40
786-2506-00018;04-Jun-25;23284507890001;GD Serumpun Monochrome Royale Motif;10
786-2506-00018;04-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;5
786-2506-00018;04-Jun-25;27984808010001;GD Royal Sulam Bordir;2.5
786-2506-00019;09-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;205
786-2506-00019;09-Jun-25;27979707530001;GD Asia Nusantara Duplex Deep Black Tanpa Tumpal;15
786-2506-00019;09-Jun-25;27979407530001;GD Asia Nusantara Duplex Deep Black Tumpal;5
786-2506-00019;09-Jun-25;27978907540001;GD Asia Nusantara Kembang Celebes;20
786-2506-00019;09-Jun-25;279159407540001;GD Asia Nusantara Kembang Atjeh Black Series;105
786-2506-00019;09-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;45
786-2506-00019;09-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;15
786-2506-00019;09-Jun-25;94802900530001;GD Mika Zipper Padi;5
786-2506-00019;09-Jun-25;27978208150001;New Asia Merah Putih Padang;35
786-2506-00019;09-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;10
786-2506-00020;09-Jun-25;27977708150001;New Asia Merah Putih Classic;320
786-2506-00020;09-Jun-25;94802900530001;GD Mika Zipper Padi;15
786-2506-00020;09-Jun-25;94800500530001;GD Mika Zipper Bitingan Besar;5
786-2506-00020;09-Jun-25;27980008110001;GD Asia Nusantara Kembang Batik Batik;5
786-2506-00021;09-Jun-25;94800500530001;GD Mika Zipper Bitingan Besar;5
786-2506-00021;09-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;50
786-2506-00021;09-Jun-25;23284507890001;GD Serumpun Monochrome Royale Motif;35
786-2506-00021;09-Jun-25;91400008050001;GD Invinity Monochrome -;5
786-2506-00021;09-Jun-25;13100702030001;GD Siqnature Campur;15
786-2506-00022;09-Jun-25;27979407940001;GD Junior Dus Monochrome Deep Black Tumpal;50
786-2506-00022;09-Jun-25;27972507930001;GD Junior Kembang Monochrome Black Series;10
786-2506-00022;09-Jun-25;27979507940001;GD Junior Dus Monochrome Pure White Tumpal;30
786-2506-00022;09-Jun-25;27979407530001;GD Asia Nusantara Duplex Deep Black Tumpal;10
786-2506-00022;09-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;10
786-2506-00022;09-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;50
786-2506-00023;09-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;170
786-2506-00023;09-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;215
786-2506-00023;09-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;20
786-2506-00023;09-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;30
786-2506-00024;09-Jun-25;27973807240001;GD Mika Kembang Monochrome CW 2 WARNA;40
786-2506-00024;09-Jun-25;27999108230001;GD Prima Kembang Monochrome Cabut Warna;120
786-2506-00024;09-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;25
786-2506-00024;09-Jun-25;27978008150001;New Asia Merah Putih Khatulistiwa;50
786-2506-00024;09-Jun-25;27900707830001;GD Asia Prima Monochrome Campur;140
786-2506-00024;09-Jun-25;27978607540001;GD Asia Nusantara Kembang Borneo;5
786-2506-00025;10-Jun-25;27977708150001;New Asia Merah Putih Classic;80
786-2506-00025;10-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;140
786-2506-00025;10-Jun-25;94800500530001;GD Mika Zipper Bitingan Besar;30
786-2506-00025;10-Jun-25;84200001600001;GD Maestro -;25
786-2506-00025;10-Jun-25;13100702030001;GD Siqnature Campur;10
786-2506-00025;10-Jun-25;91400008080001;GD Ultimate Premium Silky Monochrome -;2.5
786-2506-00025;10-Jun-25;27977907530001;GD Asia Nusantara Duplex Dua Sisi;20
786-2506-00025;10-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;85
786-2506-00025;10-Jun-25;27904207540001;GD Asia Nusantara Kembang Samarinda;5
786-2506-00025;10-Jun-25;279161007530001;GD Asia Nusantara Duplex Kembang Catur;25
786-2506-00025;10-Jun-25;27978607540001;GD Asia Nusantara Kembang Borneo;15
786-2506-00026;10-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;20
786-2506-00026;10-Jun-25;27977708150001;New Asia Merah Putih Classic;240
786-2506-00026;10-Jun-25;86300007860001;GD 5000 Exclusive Monochrome -;7.5
786-2506-00026;10-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;50
786-2506-00026;10-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;40
786-2506-00028;10-Jun-25;27977708150001;New Asia Merah Putih Classic;70
786-2506-00028;10-Jun-25;27979507940001;GD Junior Dus Monochrome Pure White Tumpal;70
786-2506-00027;10-Jun-25;27920107130001;GD ASIA MERAH PUTIH Bali;5
786-2506-0K004;10-Jun-25;279132207150001;GD 4MOTIF MULTICOLOUR MULTY COLOUR;6
786-2506-0K004;10-Jun-25;27900007840001;GD 4000 Spesial Monochrome -;1
786-2506-0K004;10-Jun-25;38500000400001;GD 7000 Buku -;1
786-2506-0K004;10-Jun-25;27920107130001;GD ASIA MERAH PUTIH Bali;5
786-2506-0K004;10-Jun-25;279129207130001;GD ASIA MERAH PUTIH MATAHARI;1
786-2506-0K004;10-Jun-25;27923207140001;GD 4MOTIF BLACK & WHITE Black & White;3
786-2506-00029;10-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;350
786-2506-00029;10-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;60
786-2506-00029;10-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;85
786-2506-00030;11-Jun-25;27977907530001;GD Asia Nusantara Duplex Dua Sisi;80
786-2506-00030;11-Jun-25;27904207540001;GD Asia Nusantara Kembang Samarinda;5
786-2506-00030;11-Jun-25;279161007530001;GD Asia Nusantara Duplex Kembang Catur;5
786-2506-00030;11-Jun-25;27977708150001;New Asia Merah Putih Classic;150
786-2506-00030;11-Jun-25;84200001600001;GD Maestro -;60
786-2506-00030;11-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;25
786-2506-00030;11-Jun-25;27978008150001;New Asia Merah Putih Khatulistiwa;10
786-2506-00031;11-Jun-25;27977708150001;New Asia Merah Putih Classic;100
786-2506-00031;11-Jun-25;27978008150001;New Asia Merah Putih Khatulistiwa;20
786-2506-00031;11-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;10
786-2506-00031;11-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;40
786-2506-00031;11-Jun-25;27979508150001;New Asia Merah Putih Pure White Tumpal;125
786-2506-00031;11-Jun-25;84200001600001;GD Maestro -;45
786-2506-00031;11-Jun-25;27900007840001;GD 4000 Spesial Monochrome -;2.5
786-2506-00032;11-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;85
786-2506-00032;11-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;75
786-2506-00033;11-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;80
786-2506-00033;11-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;20
786-2506-00033;11-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;350
786-2506-00034;11-Jun-25;27999108090001;Gajah Duduk Kembang Cabut Warna;50
786-2506-00034;11-Jun-25;94800500530001;GD Mika Zipper Bitingan Besar;5
786-2506-00034;11-Jun-25;27977708150001;New Asia Merah Putih Classic;50
786-2506-00034;11-Jun-25;27978308150001;New Asia Merah Putih Melayu;20
786-2506-0K005;12-Jun-25;98384007430001;GD Sarung Tradisi Luxury Diamond SGE/F;0.25
786-2506-0K005;12-Jun-25;98383407430001;GD Sarung Tradisi Luxury Emerald SGS;0.25
786-2506-0K005;12-Jun-25;98383607430001;GD Sarung Tradisi Prestige Diamond MGT SUTRA;0.25
786-2506-0K005;12-Jun-25;98383707430001;GD Sarung Tradisi Prestige Emerald SGI;0.25
786-2506-0K005;12-Jun-25;98383807430001;GD Sarung Tradisi Elegant Diamond MGS;0.25
786-2506-0K005;12-Jun-25;98383907430001;GD Sarung Tradisi Elegant Emerald MGT;0.75
786-2506-0K006;12-Jun-25;98384007430001;GD Sarung Tradisi Luxury Diamond SGE/F;0.5
786-2506-0K006;12-Jun-25;98383407430001;GD Sarung Tradisi Luxury Emerald SGS;0.5
786-2506-0K006;12-Jun-25;98383607430001;GD Sarung Tradisi Prestige Diamond MGT SUTRA;0.5
786-2506-0K006;12-Jun-25;98383707430001;GD Sarung Tradisi Prestige Emerald SGI;0.5
786-2506-0K006;12-Jun-25;98383807430001;GD Sarung Tradisi Elegant Diamond MGS;0.5
786-2506-0K006;12-Jun-25;98383907430001;GD Sarung Tradisi Elegant Emerald MGT;0.5
786-2506-00035;12-Jun-25;27977907530001;GD Asia Nusantara Duplex Dua Sisi;5
786-2506-00035;12-Jun-25;27972507540001;GD Asia Nusantara Kembang Black Series;10
786-2506-00035;12-Jun-25;27902107530001;GD Asia Nusantara Duplex Manggis;5
786-2506-00035;12-Jun-25;27901007530001;GD Asia Nusantara Duplex Donggala;105
786-2506-00035;12-Jun-25;27977707530001;GD Asia Nusantara Duplex Classic;30
786-2506-00035;12-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;90
786-2506-00035;12-Jun-25;27979407940001;GD Junior Dus Monochrome Deep Black Tumpal;55
786-2506-00035;12-Jun-25;27979507940001;GD Junior Dus Monochrome Pure White Tumpal;15
786-2506-00035;12-Jun-25;27984808010001;GD Royal Sulam Bordir;42.5
786-2506-00035;12-Jun-25;27979700530001;GD Mika Zipper Deep Black Tanpa Tumpal;50
786-2506-0K007;12-Jun-25;98384007430001;GD Sarung Tradisi Luxury Diamond SGE/F;0.25
786-2506-0K007;12-Jun-25;98383407430001;GD Sarung Tradisi Luxury Emerald SGS;0.25
786-2506-0K007;12-Jun-25;98383607430001;GD Sarung Tradisi Prestige Diamond MGT SUTRA;0.25
786-2506-0K007;12-Jun-25;98383707430001;GD Sarung Tradisi Prestige Emerald SGI;0.25
786-2506-0K007;12-Jun-25;98383807430001;GD Sarung Tradisi Elegant Diamond MGS;0.25
786-2506-0K007;12-Jun-25;98383907430001;GD Sarung Tradisi Elegant Emerald MGT;0.75
786-2506-00036;12-Jun-25;27977708150001;New Asia Merah Putih Classic;160
786-2506-00036;12-Jun-25;27979408150001;New Asia Merah Putih Deep Black Tumpal;20
786-2506-00036;12-Jun-25;27979508150001;New Asia Merah Putih Pure White Tumpal;30
786-2506-00036;12-Jun-25;27900707830001;GD Asia Prima Monochrome Campur;75
786-2506-00036;12-Jun-25;84200001600001;GD Maestro -;45
786-2506-00036;12-Jun-25;27979508150001;New Asia Merah Putih Pure White Tumpal;15
786-2506-0K008;12-Jun-25;98383807430001;GD Sarung Tradisi Elegant Diamond MGS;0.25
786-2506-0K008;12-Jun-25;98383907430001;GD Sarung Tradisi Elegant Emerald MGT;0.75
786-2506-00037;12-Jun-25;27977707540001;GD Asia Nusantara Kembang Classic;415
786-2506-00037;12-Jun-25;27978408120001;GD Asia Nusantara Kembang Atjeh Atjeh;35
786-2506-0K009;12-Jun-25;27977704650001;GD Asia Kembang Classic;1
786-2506-0K009;12-Jun-25;27973807240001;GD Mika Kembang Monochrome CW 2 WARNA;1
